member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
ecg_transformer-seed2026,ecg_transformer,raw,NORM,0,144,3.5356250741744308e-05,0.00053578053834739436,0.00029581104533713427,0
ecg_transformer-seed2026,ecg_transformer,raw,NORM,1,144,0.00055277863692359955,0.00154876109428798,0.00093206027659422904,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,NORM,2,144,0.00154876109428798,0.0037072528743862213,0.0024188584072149088,0
ecg_transformer-seed2026,ecg_transformer,raw,NORM,3,144,0.0037072528743862213,0.011331753531361453,0.0065162246689789436,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,raw,NORM,4,144,0.011331753531361453,0.041462272711409627,0.023428097143209037,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,NORM,5,144,0.042087727915618843,0.12592276483513232,0.076437049661610898,0.16666666666666666
ecg_transformer-seed2026,ecg_transformer,raw,NORM,6,144,0.12678517317885901,0.36840569559471331,0.23631877811816487,0.2986111111111111
ecg_transformer-seed2026,ecg_transformer,raw,NORM,7,144,0.36840569559471331,0.62886337103727097,0.50732566199914109,0.5
ecg_transformer-seed2026,ecg_transformer,raw,NORM,8,144,0.62886337103727097,0.79818677773962121,0.71798234313961329,0.56944444444444442
ecg_transformer-seed2026,ecg_transformer,raw,NORM,9,144,0.79818677773962121,0.89029422612202913,0.84923628548174457,0.75694444444444442
ecg_transformer-seed2026,ecg_transformer,raw,NORM,10,144,0.89029422612202913,0.94250672119961432,0.92090843965472502,0.72916666666666663
ecg_transformer-seed2026,ecg_transformer,raw,NORM,11,144,0.94250672119961432,0.97520183980441433,0.96102097769074513,0.82638888888888884
ecg_transformer-seed2026,ecg_transformer,raw,NORM,12,144,0.97520183980441433,0.98636316471857011,0.98121057895267094,0.88194444444444442
ecg_transformer-seed2026,ecg_transformer,raw,NORM,13,143,0.98636316471857011,0.99265417342552287,0.98974764598038123,0.90209790209790208
ecg_transformer-seed2026,ecg_transformer,raw,NORM,14,143,0.99265417342552287,0.99640639741857984,0.99447724063361642,0.99300699300699302
ecg_transformer-seed2026,ecg_transformer,raw,MI,0,144,0.00033535013046647816,0.0021157034005931138,0.001344549046618741,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,MI,1,144,0.0021157034005931138,0.0037072528743862213,0.0028634454385873718,0
ecg_transformer-seed2026,ecg_transformer,raw,MI,2,144,0.0037072528743862213,0.0064882695966567046,0.0050728355430851363,0.020833333333333332
ecg_transformer-seed2026,ecg_transformer,raw,MI,3,144,0.0064882695966567046,0.011331753531361453,0.0087844138349161618,0.041666666666666664
ecg_transformer-seed2026,ecg_transformer,raw,MI,4,144,0.011331753531361453,0.019719128107346589,0.015268033667546331,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,MI,5,144,0.019719128107346589,0.033589505650103976,0.026043038886291087,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,MI,6,144,0.033589505650103976,0.057493278800385829,0.04472785841916406,0.076388888888888895
ecg_transformer-seed2026,ecg_transformer,raw,MI,7,144,0.057493278800385829,0.09009299396195182,0.072254631928873853,0.14583333333333334
ecg_transformer-seed2026,ecg_transformer,raw,MI,8,144,0.091382103067171358,0.15002882434242509,0.117519972877017,0.125
ecg_transformer-seed2026,ecg_transformer,raw,MI,9,144,0.15002882434242509,0.24798742624020276,0.19412824498953749,0.3125
ecg_transformer-seed2026,ecg_transformer,raw,MI,10,144,0.24798742624020276,0.38630031168442153,0.31263752952927987,0.33333333333333331
ecg_transformer-seed2026,ecg_transformer,raw,MI,11,144,0.38722678597789317,0.58082764457926961,0.47985237966724231,0.47222222222222221
ecg_transformer-seed2026,ecg_transformer,raw,MI,12,144,0.58272851966574035,0.79182107094258003,0.68820205105504884,0.52083333333333337
ecg_transformer-seed2026,ecg_transformer,raw,MI,13,143,0.7943849604299823,0.93991334982599239,0.87055155912510007,0.73426573426573427
ecg_transformer-seed2026,ecg_transformer,raw,MI,14,143,0.94078974925871406,0.9981897889737974,0.98055819586697579,0.93006993006993011
ecg_transformer-seed2026,ecg_transformer,raw,STTC,0,144,0.0002034269780552065,0.0010322310367548194,0.00070918315536562092,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,STTC,1,144,0.0010649626720559452,0.0016484829418512881,0.0013187457415257864,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,STTC,2,144,0.0016484829418512881,0.0025509124212867188,0.002032449350741402,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,STTC,3,144,0.0025509124212867188,0.0040701377158961268,0.0032143709463592972,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,raw,STTC,4,144,0.0040701377158961268,0.0071214287457351012,0.0053223044812299135,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,raw,STTC,5,144,0.0071214287457351012,0.012431650853185818,0.0095937688263086941,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,STTC,6,144,0.012431650853185818,0.02194825371486785,0.017079216658957678,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,raw,STTC,7,144,0.022286185539225494,0.047425873177566788,0.034368161956455749,0.13194444444444445
ecg_transformer-seed2026,ecg_transformer,raw,STTC,8,144,0.047425873177566788,0.09009299396195182,0.06558597913742735,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,raw,STTC,9,144,0.09009299396195182,0.16344544110847189,0.12491312552877959,0.22222222222222221
